ID,Type,Chr,Start,End,Met_perc,Cyt_Met,Cyt_NoMet,Depth
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769936,56769936,0.0,0,151,151
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769941,56769941,0.0,0,151,151
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769944,56769944,0.666666666666667,1,149,150
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769948,56769948,0.675675675675676,1,147,148
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769956,56769956,0.719424460431655,1,138,139
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769962,56769962,0.75187969924812,1,132,133
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769966,56769966,0.769230769230769,1,129,130
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56769982,56769982,0.740740740740741,1,134,135
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770003,56770003,0.0,0,145,145
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770008,56770008,0.684931506849315,1,145,146
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770010,56770010,1.36986301369863,2,144,146
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770018,56770018,0.0,0,146,146
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770023,56770023,1.36986301369863,2,144,146
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770038,56770038,2.04081632653061,3,144,147
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770057,56770057,0.666666666666667,1,149,150
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770069,56770069,1.98675496688742,3,148,151
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770074,56770074,0.662251655629139,1,150,151
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,56770093,56770093,0.0,0,151,151
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59940970,59940970,0.429184549356223,2,464,466
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59940975,59940975,0.21505376344086,1,464,465
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59940988,59940988,0.216450216450216,1,461,462
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59940997,59940997,0.442477876106195,2,450,452
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59941017,59941017,0.0,0,261,261
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59941051,59941051,0.216919739696312,1,460,461
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59941053,59941053,2.19123505976096,11,491,502
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59941056,59941056,0.435729847494553,2,457,459
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59941067,59941067,0.212765957446809,1,469,470
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59941110,59941110,0.190114068441065,1,525,526
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59941133,59941133,0.568181818181818,3,525,528
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59941136,59941136,0.760456273764259,4,522,526
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59941187,59941187,0.378787878787879,2,526,528
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59941191,59941191,0.378071833648393,2,527,529
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59941201,59941201,1.51133501259446,6,391,397
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,59941202,59941202,0.0,0,116,116
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,76325846,76325846,48.5714285714286,17,18,35
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,76325851,76325851,25.7142857142857,9,26,35
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,76325865,76325865,17.1428571428571,6,29,35
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr17,76325979,76325979,82.8571428571429,29,6,35
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16,23652769,23652769,0.603621730382294,3,494,497
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16,23652783,23652783,0.402414486921529,2,495,497
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16,23652787,23652787,1.0,5,495,500
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16,23652797,23652797,0.403225806451613,2,494,496
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16,23652818,23652818,0.612244897959184,3,487,490
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16,23652838,23652838,0.204498977505113,1,488,489
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16,23652857,23652857,0.0,0,505,505
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16,23652860,23652860,0.198412698412698,1,503,504
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16,23652876,23652876,0.99009900990099,5,500,505
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16,23652906,23652906,0.596421471172962,3,500,503
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16,23652911,23652911,1.78926441351889,9,494,503
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16,23652916,23652916,1.01214574898785,5,489,494
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr16,23652918,23652918,1.39442231075697,7,495,502
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543548,43543548,0.0,0,112,112
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543554,43543554,0.0,0,112,112
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543571,43543571,0.0,0,111,111
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543578,43543578,0.900900900900901,1,110,111
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543580,43543580,0.0,0,111,111
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543596,43543596,0.900900900900901,1,110,111
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543608,43543608,0.0,0,110,110
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543613,43543613,0.0,0,111,111
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543615,43543615,0.0,0,111,111
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543618,43543618,0.0,0,111,111
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543624,43543624,0.900900900900901,1,110,111
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543642,43543642,0.900900900900901,1,110,111
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543650,43543650,0.0,0,111,111
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543657,43543657,0.900900900900901,1,110,111
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543669,43543669,0.892857142857143,1,111,112
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543672,43543672,0.0,0,111,111
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543682,43543682,1.8348623853211,2,107,109
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543691,43543691,0.0,0,108,108
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543696,43543696,6.42201834862385,7,102,109
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543698,43543698,0.0,0,108,108
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543701,43543701,1.81818181818182,2,108,110
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543705,43543705,0.0,0,111,111
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543708,43543708,0.0,0,111,111
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543733,43543733,2.77777777777778,3,105,108
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543747,43543747,0.925925925925926,1,107,108
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543749,43543749,0.0,0,108,108
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543763,43543763,0.0,0,107,107
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543766,43543766,0.934579439252336,1,106,107
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543771,43543771,0.0,0,110,110
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543775,43543775,0.0,0,106,106
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543777,43543777,2.85714285714286,3,102,105
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543781,43543781,0.0,0,107,107
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543786,43543786,0.934579439252336,1,106,107
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543794,43543794,0.0,0,109,109
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543798,43543798,0.0,0,109,109
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543800,43543800,0.0,0,109,109
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543804,43543804,0.925925925925926,1,107,108
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543806,43543806,1.85185185185185,2,106,108
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543815,43543815,1.81818181818182,2,108,110
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr6,43543822,43543822,0.0,0,111,111
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7,6048869,6048869,0.504484304932735,18,3550,3568
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7,6048876,6048876,0.702049985959,25,3536,3561
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7,6048884,6048884,0.897615708274895,32,3533,3565
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7,6048888,6048888,0.562271577171774,20,3537,3557
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7,6048892,6048892,0.815523059617548,29,3527,3556
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7,6048904,6048904,0.0,0,724,724
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7,6048918,6048918,0.252808988764045,9,3551,3560
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7,6048925,6048925,0.336700336700337,12,3552,3564
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7,6048928,6048928,0.588895120583287,21,3545,3566
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7,6048940,6048940,0.952647800504343,34,3535,3569
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7,6048951,6048951,0.5890603085554,21,3544,3565
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7,6048966,6048966,0.448681996634885,16,3550,3566
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr7,6048968,6048968,0.58972198820556,21,3540,3561
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29137950,29137950,1.49253731343284,1,66,67
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29137964,29137964,0.0,0,60,60
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29137975,29137975,0.0,0,54,54
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29137985,29137985,0.0,0,41,41
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29137993,29137993,0.0,0,32,32
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138031,29138031,0.0,0,60,60
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138052,29138052,0.0,0,61,61
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138062,29138062,0.0,0,63,63
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138075,29138075,0.0,0,64,64
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138078,29138078,0.0,0,64,64
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138091,29138091,0.0,0,59,59
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138102,29138102,0.0,0,63,63
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138115,29138115,0.0,0,62,62
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138134,29138134,0.0,0,64,64
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138158,29138158,0.0,0,66,66
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138168,29138168,0.0,0,66,66
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138176,29138176,0.0,0,67,67
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138179,29138179,0.0,0,67,67
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138185,29138185,1.49253731343284,1,66,67
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138202,29138202,0.0,0,67,67
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138216,29138216,0.0,0,68,68
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138219,29138219,0.0,0,68,68
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138234,29138234,0.0,0,68,68
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr22,29138238,29138238,0.0,0,68,68
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chrX,14891454,14891454,34.8928463628132,1156,2157,3313
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chrX,14891470,14891470,24.6218995765275,814,2492,3306
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chrX,14891474,14891474,34.3712212817412,1137,2171,3308
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chrX,14891488,14891488,29.0887145443573,964,2350,3314
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chrX,14891493,14891493,45.8220211161388,1519,1796,3315
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chrX,14891496,14891496,39.4387447193724,1307,2007,3314
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chrX,14891499,14891499,30.4977375565611,1011,2304,3315
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chrX,14891509,14891509,43.1248111211846,1427,1882,3309
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chrX,14891516,14891516,45.7376058041112,1513,1795,3308
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chrX,14891524,14891524,33.5550181378476,1110,2198,3308
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chrX,14891526,14891526,36.0749924402782,1193,2114,3307
SRR25023301_1_val_1_bismark_bt2_pe.bismark.cov,cases,chrX,14891530,14891530,40.3747355696585,1336,1973,3309
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034307,37034307,99.9356499356499,3106,2,3108
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034316,37034316,0.0642880102860816,2,3109,3111
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034324,37034324,0.160720025715204,5,3106,3111
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034330,37034330,0.224791265253693,7,3107,3114
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034344,37034344,0.48185030517186,15,3098,3113
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034346,37034346,0.514634930845931,16,3093,3109
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034348,37034348,0.997425997425997,31,3077,3108
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034352,37034352,0.51413881748072,16,3096,3112
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034355,37034355,0.28892455858748,9,3106,3115
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034359,37034359,0.610343719884356,19,3094,3113
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034369,37034369,0.91533180778032,28,3031,3059
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034373,37034373,0.513643659711075,16,3099,3115
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034382,37034382,0.352451137455944,11,3110,3121
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034394,37034394,0.544348382965098,17,3106,3123
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034402,37034402,0.545221295702373,17,3101,3118
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034409,37034409,0.352225424271534,11,3112,3123
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034412,37034412,0.51249199231262,16,3106,3122
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034414,37034414,0.673940949935815,21,3095,3116
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034418,37034418,0.706260032102729,22,3093,3115
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034420,37034420,0.288831835686778,9,3107,3116
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034430,37034430,0.288646568313021,9,3109,3118
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034438,37034438,0.192184497117233,6,3116,3122
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034441,37034441,0.288554023725553,9,3110,3119
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034466,37034466,100.0,3113,0,3113
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37034997,37034997,0.797101449275362,33,4107,4140
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035012,37035012,0.0724462690171456,3,4138,4141
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035032,37035032,0.507246376811594,21,4119,4140
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035043,37035043,0.289645184648805,12,4131,4143
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035047,37035047,0.41023166023166,17,4127,4144
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035063,37035063,0.675186882083434,28,4119,4147
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035066,37035066,0.337512054001929,14,4134,4148
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035074,37035074,0.314389359129383,13,4122,4135
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035090,37035090,1.01400289715113,42,4100,4142
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035095,37035095,1.18243243243243,49,4095,4144
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035097,37035097,0.506634499396864,21,4124,4145
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035100,37035100,0.169082125603865,7,4133,4140
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,37035117,37035117,0.700652331481034,29,4110,4139
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,142297977,142297977,0.578778135048232,9,1546,1555
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,142298019,142298019,0.900900900900901,14,1540,1554
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,142298045,142298045,0.900900900900901,14,1540,1554
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr3,142298054,142298054,3.99742101869761,62,1489,1551
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr13,32889392,32889392,20.3631647211414,785,3070,3855
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr13,32889434,32889434,2.23434658352819,86,3763,3849
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr13,32889461,32889461,0.677083333333333,26,3814,3840
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr13,32889470,32889470,0.389914218871848,15,3832,3847
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr13,32889484,32889484,0.363919937613725,14,3833,3847
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr13,108867034,108867034,41.3863404689093,406,575,981
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr13,108867044,108867044,47.3,473,527,1000
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr13,108867051,108867051,39.5791583166333,395,603,998
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr13,108867109,108867109,51.4910536779324,518,488,1006
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr13,108867112,108867112,58.051689860835,584,422,1006
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr13,108867124,108867124,46.8127490039841,470,534,1004
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr13,108867135,108867135,34.2629482071713,344,660,1004
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr13,108867155,108867155,33.8677354709419,338,660,998
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596828,47596828,3.81054131054131,107,2701,2808
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596830,47596830,4.28370786516854,122,2726,2848
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596840,47596840,5.32026601330067,152,2705,2857
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596849,47596849,20.7896575821104,595,2267,2862
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596853,47596853,6.85314685314685,196,2664,2860
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596858,47596858,11.3676110528157,325,2534,2859
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596862,47596862,9.50716532680881,272,2589,2861
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596869,47596869,20.0069832402235,573,2291,2864
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596883,47596883,14.9859943977591,428,2428,2856
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596885,47596885,4.83193277310924,138,2718,2856
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596887,47596887,8.47042352117606,242,2615,2857
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596897,47596897,6.79033951697585,194,2663,2857
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596900,47596900,4.6584938704028,133,2722,2855
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596907,47596907,3.50385423966363,100,2754,2854
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596912,47596912,2.24246671338472,64,2790,2854
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596930,47596930,6.53617616218106,187,2674,2861
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47596942,47596942,6.78321678321678,194,2666,2860
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630224,47630224,0.937709310113865,14,1479,1493
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630227,47630227,0.851342501637197,13,1514,1527
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630233,47630233,0.0,0,1528,1528
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630237,47630237,0.327225130890052,5,1523,1528
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630240,47630240,0.589005235602094,9,1519,1528
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630244,47630244,0.654878847413229,10,1517,1527
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630251,47630251,0.523560209424084,8,1520,1528
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630265,47630265,0.458715596330275,7,1519,1526
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630292,47630292,0.327653997378768,5,1521,1526
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,47630294,47630294,0.525279054497702,8,1515,1523
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,128051674,128051674,0.0,0,208,208
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,128051690,128051690,1.20160213618158,9,740,749
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,128051704,128051704,0.133511348464619,1,748,749
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,128051707,128051707,0.801068090787717,6,743,749
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,128051709,128051709,0.934579439252336,7,742,749
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,128051716,128051716,0.267379679144385,2,746,748
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,128051733,128051733,0.666666666666667,5,745,750
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,128051743,128051743,0.802139037433155,6,742,748
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr2,178787742,178787742,91.5909090909091,403,37,440
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10,89619506,89619506,97.9759645793801,1549,32,1581
SRR25023302_1_val_1_bismark_bt2_pe.bismark.cov,cases,chr10,89619510,89619510,98.2300884955752,1554,28,1582
